Type,ID,Title,Keyword,Associated Commits,Files
Issue,2842,heap-use-after-free in parser_parse_export_statement,access,9b1dce2ba8f1f05b467e32e45b8f419c362a508b,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser-expr.c, jerry-core/parser/js/js-parser-internal.h, jerry-core/parser/js/js-parser-statm.c, tests/jerry/es2015/regression-test-issue-2842.js, tests/jerry/fail/module-031.js"
Issue,2842,heap-use-after-free in parser_parse_export_statement,access,1cdb3c6c56c6331d2f15975c1965afe54753211b,"jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-parser-expr.c, jerry-core/parser/js/js-parser-internal.h, jerry-core/parser/js/js-parser-statm.c, tests/jerry/es2015/regression-test-issue-2842.js, tests/jerry/fail/module-031.js"
Issue,2842,heap-use-after-free in parser_parse_export_statement,access,7dfc53190c3e7b6b65bc3c2030dbd9c3638f06d7,tests/jerry/regression-test-issue-2842.js
Issue,2839,Fixed build failure caused by conversion warning with GCC-5.4,failure,806b9f05c0c5f216a9a56a4b57a46f2701c174ec,jerry-core/ecma/base/ecma-helpers-string.c
Issue,2832,Testcase that Jerry cannot execute,exception,,
Issue,2827,Remove incorrect assertions from class construction instructions,incorrect,760fc4fb951091b8a3e4fce8dee080893ba6ba6e,"jerry-core/vm/vm.c, tests/jerry/es2015/regression-test-issue-2819.js"
Issue,2824,"Assertion 'ecma_find_named_property (object_p, name_p) == NULL' failed in ecma_create_named_data_property",null,,
Issue,2822,Assertion 'lex_env_p != NULL' failed in ecma_op_resolve_super_reference_value,null,9520dc049bee4f6dd55f988d41652f913593e05b,"jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/es2015/regression-test-issue-2822.js"
Issue,2822,Assertion 'lex_env_p != NULL' failed in ecma_op_resolve_super_reference_value,null,4ba69c66c6edc15b07c2dc08410fb76f2abc1f6a,"jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/es2015/regression-test-issue-2822.js"
Issue,2822,Assertion 'lex_env_p != NULL' failed in ecma_op_resolve_super_reference_value,null,56b6d3a45df00035fd58e929b1e096284fef5d6e,"jerry-core/ecma/operations/ecma-function-object.c, tests/jerry/es2015/regression-test-issue-2822.js"
Issue,2820,Segmentation fault in lit_is_valid_cesu8_string,access,,
Issue,2817,Find a Segmentation fault bug,access,,
Issue,2813,Elect / Nominate representative(s) to the OpenJS Foundation CPC,issue,,
Issue,2812,Jerryscript not build for NRF52840 target,issue,,
Issue,2799,Nominating Robert Fancsik (@rerobika) to become a JerryScript reviewer,exception,,
Issue,2793,Rework usages/naming of configuration macros,issue,40f7b1c27fa79568deb5a473b60397ea52b787f7,".travis.yml, jerry-core/CMakeLists.txt, jerry-core/api/jerry-snapshot.c, jerry-core/api/jerry.c, jerry-core/config.h, jerry-core/debugger/debugger.c, jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/base/ecma-helpers-conversion.c, jerry-core/ecma/base/ecma-helpers-number.c, jerry-core/ecma/base/ecma-helpers-string.c, jerry-core/ecma/base/ecma-helpers-value.c, jerry-core/ecma/base/ecma-helpers.c, jerry-core/ecma/base/ecma-helpers.h, jerry-core/ecma/base/ecma-init-finalize.c, jerry-core/ecma/base/ecma-literal-storage.c, jerry-core/ecma/base/ecma-module.c, jerry-core/ecma/base/ecma-module.h, jerry-core/ecma/builtin-objects/ecma-builtin-array-iterator-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-array-iterator-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-array-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-array.c, jerry-core/ecma/builtin-objects/ecma-builtin-array.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer.c, jerry-core/ecma/builtin-objects/ecma-builtin-arraybuffer.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-boolean-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-boolean-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-boolean.c, jerry-core/ecma/builtin-objects/ecma-builtin-boolean.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-date-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-date-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-date.c, jerry-core/ecma/builtin-objects/ecma-builtin-date.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-evalerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-global.c, jerry-core/ecma/builtin-objects/ecma-builtin-global.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-date.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-macro-defines.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers-macro-undefs.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, jerry-core/ecma/builtin-objects/ecma-builtin-helpers.h, jerry-core/ecma/builtin-objects/ecma-builtin-internal-routines-template.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-iterator-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-iterator-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-json.c, jerry-core/ecma/builtin-objects/ecma-builtin-json.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-map.c, jerry-core/ecma/builtin-objects/ecma-builtin-map.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-math.c, jerry-core/ecma/builtin-objects/ecma-builtin-math.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-number-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-number-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-number.c, jerry-core/ecma/builtin-objects/ecma-builtin-number.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-object.c, jerry-core/ecma/builtin-objects/ecma-builtin-object.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-promise-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-promise-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-promise.c, jerry-core/ecma/builtin-objects/ecma-builtin-promise.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-rangeerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-referenceerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-regexp-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-regexp-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-regexp.c, jerry-core/ecma/builtin-objects/ecma-builtin-regexp.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-string-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-string.c, jerry-core/ecma/builtin-objects/ecma-builtin-string.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-symbol-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-symbol-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-symbol.c, jerry-core/ecma/builtin-objects/ecma-builtin-symbol.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-syntaxerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror.c, jerry-core/ecma/builtin-objects/ecma-builtin-typeerror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-urierror-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-urierror-prototype.inc.h, jerry-core/ecma/builtin-objects/ecma-builtin-urierror.c, jerry-core/ecma/builtin-objects/ecma-builtin-urierror.inc.h, jerry-core/ecma/builtin-objects/ecma-builtins-internal.h, jerry-core/ecma/builtin-objects/ecma-builtins.c, jerry-core/ecma/builtin-objects/ecma-builtins.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-float64array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int16array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-int8array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-helpers.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-helpers.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype-template.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-template.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint16array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint32array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8array.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray-prototype.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray-prototype.inc.h, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray.c, jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-uint8clampedarray.inc.h, jerry-core/ecma/operations/ecma-array-object.c, jerry-core/ecma/operations/ecma-array-object.h, jerry-core/ecma/operations/ecma-arraybuffer-object.c, jerry-core/ecma/operations/ecma-arraybuffer-object.h, jerry-core/ecma/operations/ecma-boolean-object.c, jerry-core/ecma/operations/ecma-comparison.c, jerry-core/ecma/operations/ecma-conversion.c, jerry-core/ecma/operations/ecma-eval.c, jerry-core/ecma/operations/ecma-exceptions.c, jerry-core/ecma/operations/ecma-function-object.c, jerry-core/ecma/operations/ecma-function-object.h, jerry-core/ecma/operations/ecma-get-put-value.c, jerry-core/ecma/operations/ecma-iterator-object.c, jerry-core/ecma/operations/ecma-iterator-object.h, jerry-core/ecma/operations/ecma-jobqueue.c, jerry-core/ecma/operations/ecma-jobqueue.h, jerry-core/ecma/operations/ecma-lex-env.c, jerry-core/ecma/operations/ecma-lex-env.h, jerry-core/ecma/operations/ecma-map-object.c, jerry-core/ecma/operations/ecma-map-object.h, jerry-core/ecma/operations/ecma-number-object.c, jerry-core/ecma/operations/ecma-objects.c, jerry-core/ecma/operations/ecma-objects.h, jerry-core/ecma/operations/ecma-promise-object.c, jerry-core/ecma/operations/ecma-promise-object.h, jerry-core/ecma/operations/ecma-reference.c, jerry-core/ecma/operations/ecma-reference.h, jerry-core/ecma/operations/ecma-regexp-object.c, jerry-core/ecma/operations/ecma-regexp-object.h, jerry-core/ecma/operations/ecma-string-object.c, jerry-core/ecma/operations/ecma-symbol-object.c, jerry-core/ecma/operations/ecma-symbol-object.h, jerry-core/ecma/operations/ecma-typedarray-object.c, jerry-core/ecma/operations/ecma-typedarray-object.h, jerry-core/include/jerryscript-port.h, jerry-core/jcontext/jcontext.h, jerry-core/lit/lit-char-helpers.c, jerry-core/lit/lit-magic-strings.inc.h, jerry-core/parser/js/byte-code.h, jerry-core/parser/js/js-lexer.c, jerry-core/parser/js/js-lexer.h, jerry-core/parser/js/js-parser-expr.c, jerry-core/parser/js/js-parser-internal.h, jerry-core/parser/js/js-parser-module.c, jerry-core/parser/js/js-parser-scanner.c, jerry-core/parser/js/js-parser-statm.c, jerry-core/parser/js/js-parser-util.c, jerry-core/parser/js/js-parser.c, jerry-core/parser/js/js-parser.h, jerry-core/parser/regexp/re-bytecode.c, jerry-core/parser/regexp/re-bytecode.h, jerry-core/parser/regexp/re-compiler.c, jerry-core/parser/regexp/re-compiler.h, jerry-core/parser/regexp/re-parser.c, jerry-core/parser/regexp/re-parser.h, jerry-core/profiles/README.md, jerry-core/profiles/es5.1.profile, jerry-core/profiles/minimal.profile, jerry-core/vm/vm-stack.c, jerry-core/vm/vm-stack.h, jerry-core/vm/vm.c, jerry-core/vm/vm.h, targets/curie_bsp/setup.py, targets/tizenrt-artik053/apps/jerryscript/jerry_main.c, tools/gen-magic-strings.py"
Issue,2791,Performing C SOURCE FILE Test HAVE_TM_GMTOFF failed,issue,99ae1ff1d5314e0149f0daa7dff3d0c79054bed9,jerry-port/default/CMakeLists.txt
Issue,2791,Performing C SOURCE FILE Test HAVE_TM_GMTOFF failed,issue,9da1211e26b885bd735d27b57f7f6ffbf84d6b6b,jerry-port/default/CMakeLists.txt
Issue,2780,Add missing builtin object type checks from ecma_object_check_class_name_is_object,issue,dfe7ff8ddb16476e5e11fdb95453b70413a13273,"jerry-core/ecma/operations/ecma-objects.c, tests/jerry/es2015/regression-test-issue-2779.js"
Issue,2776,Fix the JSON stringify context abort in case of error,access,e4fee93b92421b6bbc8ca170b250fb18431775e5,"jerry-core/ecma/builtin-objects/ecma-builtin-json.c, tests/jerry/fail/regression-test-issue-2774.js, tests/jerry/fail/regression-test-issue-2775.js"
Issue,2772,Ensure that Symbol.toStringTag property is copied to buffer as a cesu8 string,ensure,1fba8901d6d8f11dd1c8bcbe594653e802b1477e,"jerry-core/ecma/builtin-objects/ecma-builtin-helpers.c, tests/jerry/es2015/regression-test-issue-2769.js"
Issue,2760,Rework Map object,access,d2931c6e40193f63d143d5abf9a7c64ab8653dd9,"jerry-core/ecma/base/ecma-gc.c, jerry-core/ecma/base/ecma-globals.h, jerry-core/ecma/base/ecma-helpers-string.c, jerry-core/ecma/base/ecma-helpers.h, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.c, jerry-core/ecma/builtin-objects/ecma-builtin-map-prototype.inc.h, jerry-core/ecma/operations/ecma-conversion.c, jerry-core/ecma/operations/ecma-conversion.h, jerry-core/ecma/operations/ecma-map-object.c, jerry-core/ecma/operations/ecma-map-object.h, jerry-core/lit/lit-magic-strings.h, jerry-core/lit/lit-magic-strings.inc.h, tests/jerry/es2015/map-prototype-foreach.js, tests/jerry/es2015/map.js"
Issue,2757, heap-buffer-overflow in ecma_op_typedarray_set_with_typedarray,failure,ce2b8c0ef61b114b8d05a6e4353448c1bb0aa005,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es2015/regression-test-issue-2757.js"
Issue,2757, heap-buffer-overflow in ecma_op_typedarray_set_with_typedarray,failure,f42896d86be5c564981bb2f076f304b4a15af75f,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es2015/regression-test-issue-2757.js"
Issue,2757, heap-buffer-overflow in ecma_op_typedarray_set_with_typedarray,failure,d4e27d30033513c20c8dcb691137563b2ea4a6b4,"jerry-core/ecma/builtin-objects/typedarray/ecma-builtin-typedarray-prototype.c, tests/jerry/es2015/regression-test-issue-2757.js"
Issue,2749,Question: How to remove dynamic function snapshot completely?,issue,,
Issue,2747,Ensure that symbol properties can be set via computed object literals,ensure,cffb299f37206679f7f1b7d740a952ce2fa220ba,"jerry-core/vm/vm.c, tests/jerry/es2015/symbol-computed-object-literal.js"
Issue,2744,Ensure that ecma_get_number throws error for symbol values.,ensure,2dd854d28ba381846980665256b941e569d4c85d,"jerry-core/ecma/operations/ecma-conversion.c, tests/jerry/es2015/regression-test-issue-2743.js"
Issue,2736,Reduce the memory allocations while getting a string's length property,access,243e14ac21b355a7f458f680dc93f690024d373e,jerry-core/ecma/operations/ecma-get-put-value.c
Issue,2734,Ensure that symbol properties are not listed in ecma_builtin_list_lazy_property_names,ensure,1ff322b72f95ce4f3048056d39e8387ad943ffb8,"jerry-core/ecma/builtin-objects/ecma-builtins.c, tests/jerry/es2015/regression-test-issue-2733.js"
Issue,2721,Increase branch coverage: Array.prototype routines,issue,,
Issue,2712,ecma-helpers-string.c@1221 has an out-of-bounds write (buffer overflow),overflow,42f2390ca97af375be2c5daeede7ccff95578252,"tests/unit-core/test-api-strings.c, tests/unit-core/test-api.c"
Issue,2712,ecma-helpers-string.c@1221 has an out-of-bounds write (buffer overflow),overflow,2365b4ec35c569dd32d5fdf2f22e9fc967f52c5d,"tests/unit-core/test-api-strings.c, tests/unit-core/test-api.c"
Issue,2711,test-api.c  has an out-of-bounds write (buffer overflow),overflow,42f2390ca97af375be2c5daeede7ccff95578252,"tests/unit-core/test-api-strings.c, tests/unit-core/test-api.c"
